E	P1	E	P2	E	P3	E	P4	E	P5							
506.3	0.0251561751609562	508.15	0.0317926669821688	508.4	0.0122097492633207	508.4	0.037092938599349	508.3	0.0315271841619575
506.4	0.0228629207862217	508.25	0.0345495672540888	508.5	0.0109548638120067	508.5	0.0455286130519894	508.4	0.0128781832583259
506.5	0.0287170166707595	508.35	0.0183391219950429	508.6	0.00558584040726898	508.6	0.0353035062517793	508.5	-0.00215797858001185
506.6	0.0226883236866507	508.45	0.0585513640119035	508.7	0.00527358527358527	508.7	0.0220964285545566	508.6	-0.0315725939726495
506.7	0.0237441263665014	508.55	0.00300637688599411	508.8	0.00331357965286537	508.8	0.0207242908978273	508.7	-0.0480037179820817
506.8	0.0339525525940743	508.65	0.0092998259390867	508.9	-0.00787314724814725	508.9	0.023724481985814	508.8	-0.0614115910527913
506.9	0.0424095759793525	508.75	0.0521062974757157	509	-0.00729314318600033	509	0.0101468653470242	508.9	-0.0721402439378178
507	0.0462655126446698	508.85	0.0330637127112594	509.1	-0.0171396146396146	509.1	0.00913112214806478	509	-0.0665850856583796
507.1	0.0420229135041216	508.95	-0.037678973922948	509.2	-0.0184077542113257	509.2	0.00796274673486789	509.1	-0.0792665923286664
507.2	0.0228826223070985	509.05	0.0144034523418011	509.3	-0.0139958660494375	509.3	-7.48169283969474E-4	509.2	-0.0724222320737993
507.3	0.0114144536773787	509.15	0.0297101925899783	509.4	-0.00747435961721676	509.4	-0.00998733810148771	509.3	-0.0663801969781016
507.4	0.00197320597056972	509.25	0.0143856933159005	509.5	-0.00992261551190123	509.5	-0.0210814580520099	509.4	-0.064866121948561
507.5	0.00183552194989371	509.35	0.0145546687628841	509.6	-0.0102359409145123	509.6	-0.0273355198619905	509.5	-0.0636641753467871
507.6	0.00404919998023129	509.45	0.0612859652359448	509.7	-0.00632455682455682	509.7	-0.0286720474780305	509.6	-0.0631786106735321
507.7	0.00436019179866817	509.55	0.00296277342402682	509.8	-0.00928131370988514	509.8	-0.026924120061973	509.7	-0.0521772828187909
507.8	0.00151849539188708	509.65	-0.00344520289727198	509.9	-0.0158181011395297	509.9	-0.0284931206753677	509.8	-0.0425112011492397
507.9	0.00523913883354502	509.75	0.0504139762090014	510	-0.0118028774814489	510	-0.0245890947147574	509.9	-0.0376661461887266
508	0.00675652822418558	509.85	0.0488228829941686	510.1	-0.0131075677147106	510.1	-0.0297032523499678	510	-0.0280873901712139
508.1	0.0105795670403886	509.95	0.0124133505522624	510.2	-0.00506660744160744	510.2	-0.0385201886241563	510.1	-0.0331746226193524
508.2	0.0114058212387319	510.05	0.0347189758480456	510.3	-0.0030087833302119	510.3	-0.0400425499351027	510.2	-0.0408862127797494
508.3	0.0113757981219764	510.15	0.015720235182764	510.4	-0.00595740154668726	510.4	-0.0392339205271412	510.3	-0.050801944514131
508.4	0.0154636766822545	510.25	0.00686714419783587	510.5	-0.0104735503485503	510.5	-0.0553571618767317	510.4	-0.05410681177508
508.5	0.0176461534040061	510.35	0.0155733823163738	510.6	-0.0106591524448667	510.6	-0.0657110602832795	510.5	-0.047464575630719
508.6	0.0175819596380082	510.45	-0.0042998981302489	510.7	-0.0119932020824878	510.7	-0.0670151652723171	510.6	-0.0314062297841207
508.7	0.0183138286157572	510.55	-0.0218880395286719	510.8	-0.0091661948804806	510.8	-0.0500437516009782	510.7	-0.0111142422853772
508.8	0.0206078410752667	510.65	-0.0122340437478443	510.9	0.00108743546243546	510.9	-0.0497561804517387	510.8	0.00408826471203583
508.9	0.0146548252915164	510.75	0.0374242193327932	511	0.0105963520249235	511	-0.0540703895092396	510.9	0.00992693386370037
509	0.00933622965095313	510.85	0.059060873192213	511.1	0.010107903322189	511.1	-0.0584438597776563	511	0.00851881661898389
509.1	0.00345114509792122	510.95	0.0237918006882224	511.2	0.00981190257975972	511.2	-0.0564403955006697	511.1	-0.00912040095033588
509.2	-3.65860824639127E-4	511.05	-0.0298388532834947	511.3	0.00825389146817718	511.3	-0.0502054646415474	511.2	-0.0371520393072391
509.3	0.00401477645833842	511.15	-0.00151141983973562	511.4	3.58737680166251E-4	511.4	-0.0562865543089032	511.3	-0.0381394787050372
509.4	0.0113533685420721	511.25	-0.0262592946121329	511.5	-1.63855520998375E-5	511.5	-0.0630280508169862	511.4	-0.0371144164608454
509.5	0.0211365294295183	511.35	-0.0161708203322398	511.6	-0.00543368382654097	511.6	-0.0685261646248779	511.5	-0.0198116401885814
509.6	0.0174949064424284	511.45	0.0273899686369506	511.7	-0.0096183146718861	511.7	-0.0732228001060583	511.6	-0.0127836570600948
509.7	0.0116237050084183	511.55	0.0296975190303925	511.8	-0.00740668467454182	511.8	-0.0772646094643829	511.7	0.0118226162405304
509.8	0.00192994809485725	511.65	0.0409222822032743	511.9	-0.00191975124117981	511.9	-0.0641378668451016	511.8	0.0147047245412918
509.9	0.00684912754201291	511.75	0.0319137877098557	512	-0.00386475854332997	512	-0.0690799049417835	511.9	0.0137979633099326
510	0.00992971417715895	511.85	0.0829617627477561	512.1	-0.0112053680267966	512.1	-0.0553774149546434	512	0.0131933807202794
510.1	0.0145769339267052	511.95	0.0542210172536878	512.2	-0.0118407384835956	512.2	-0.0393649876219527	512.1	0.0143458102059399
510.2	0.0100072390965931	512.05	0.00794199039055419	512.3	-0.0115296694582409	512.3	-0.0308893416562901	512.2	0.0159712439336699
510.3	0.012084152044213	512.15	0.0220760573999952	512.4	-0.0137759423295138	512.4	-0.0314231373058	512.3	0.0159719584709914
510.4	0.0139187428367701	512.25	0.0261173186598112	512.5	-0.0104213731713732	512.5	-0.0302183626250439	512.4	-0.00314152620582417
510.5	0.0175666095260886	512.35	0.00626823027376493	512.6	-0.0205635967064539	512.6	-0.0402851839927457	512.5	-0.0126577865535481
510.6	0.018085746434925	512.45	0.0559197555125974	512.7	-0.0237847500168929	512.7	-0.0539196586350203	512.6	-0.0300922850758644
510.7	0.0164574099388998	512.55	0.0825728930207189	512.8	-0.0243339866732724	512.8	-0.0614142988337309	512.7	-0.0269608198540283
510.8	0.014552964883958	512.65	0.0515329392230627	512.9	-0.022894776680491	512.9	-0.0617263907754672	512.8	-0.0348905429878557
510.9	0.0159158651805945	512.75	0.028244711997369	513	-0.0230353286067572	513	-0.062706944927596	512.9	-0.0375211699094068
511	0.010634777222956	512.85	0.0146320737312403	513.1	-0.0236404271582843	513.1	-0.05704797912606	513	-0.0363662200161654
511.1	0.00998337591817853	512.95	0.00116841235591847	513.2	-0.0216276876455448	513.2	-0.0598864068143277	513.1	-0.030907112592183
511.2	0.00963062981325627	513.05	0.0171625664760285	513.3	-0.0224039983325698	513.3	-0.0624869550962589	513.2	-0.029244803203953
511.3	0.00612197805685857	513.15	0.0562049908156799	513.4	-0.0190771444700016	513.4	-0.0640224978388613	513.3	-0.0311840986006281
511.4	0.0115456839799997	513.25	0.00184535048809247	513.5	-0.0143280802566517	513.5	-0.0730865973137756	513.4	-0.026289849098113
511.5	0.00636382318809279	513.35	-0.0270051095300355	513.6	-0.0219507275935847	513.6	-0.0726192779757503	513.5	-0.0294404039711683
511.6	0.00150525292247606	513.45	8.43082081351419E-5	513.7	-0.0184317954139383	513.7	-0.0730911082842846	513.6	-0.023844384106981
511.7	0.00262160582338751	513.55	0.0429680193151465	513.8	-0.0173408424479853	513.8	-0.0810007693670966	513.7	-0.0095058371822424
511.8	0.00480209537368573	513.65	0.0179010018529065	513.9	-0.018172803815661	513.9	-0.0850400344025318	513.8	0.00312799315501853
511.9	0.0120105944473939	513.75	-0.00886138494734056	514	-0.0170209440030869	514	-0.0777307765134182	513.9	-0.00240001550465143
512	0.0137890491868976	513.85	-0.00723326568754061	514.1	-0.017418003257289	514.1	-0.0727731980109669	514	-0.00219254634093242
512.1	0.0148730366358046	513.95	-0.00155677353632419	514.2	-0.013135418394347	514.2	-0.0700783834921641	514.1	5.648335625232E-4
512.2	0.00762012826379308	514.05	-6.42971388236049E-4	514.3	-0.0137333286797573	514.3	-0.0771311228278627	514.2	0.00349407001496866
512.3	0.0070871114086222	514.15	-0.00570666324427083	514.4	-0.0108813369438369	514.4	-0.0739787543618514	514.3	3.87737010987899E-4
512.4	0.0092076773271094	514.25	0.00337869077316735	514.5	-0.00718484990270704	514.5	-0.0750231540291581	514.4	-0.00293320258233166
512.5	0.014315964548335	514.35	-0.0159392631688712	514.6	-0.00780080102758674	514.6	-0.072689438482965	514.5	-0.0125522022341859
512.6	0.0132607173277342	514.45	-0.0266216942463644	514.7	-0.00584473972331115	514.7	-0.0802971080011574	514.6	-0.0105217955866431
512.7	0.00854314245767682	514.55	0.0112214905068622	514.8	-0.00877151144472573	514.8	-0.0839372709718475	514.7	-8.60413797206982E-4
512.8	0.00692347291501517	514.65	-0.0161652054640689	514.9	-0.0140213179802466	514.9	-0.0759374216708726	514.8	-0.00434507459940653
512.9	0.00666270968838541	514.75	-0.0439093920702019	515	-0.0139028982903983	515	-0.0618461576382597	514.9	-0.016508175180696
513	2.81451421925612E-4	514.85	0.00494522295037259	515.1	-0.013299732615804	515.1	-0.0535540510916869	515	-0.00858931534619641
513.1	0.00771338928180505	514.95	-0.00659851286205873	515.2	-0.0069678030606602	515.2	-0.0411337685698887	515.1	-0.00751080980231028
513.2	0.0154237767935576	515.05	-0.0109073145689787	515.3	-0.00242093096914526	515.3	-0.0284636770424959	515.2	-0.00974793069774034
513.3	0.030620621363257	515.15	0.024705419952033	515.4	0.002129928715643	515.4	-0.0249792981005027	515.3	-0.0114327521781775
513.4	0.0439482247849656	515.25	0.0130536861609542	515.5	0.00154834980370695	515.5	-0.0273450751651775	515.4	-4.56047071206384E-5
513.5	0.0432005583319739	515.35	0.0330951559730166	515.6	0.00882627707627708	515.6	-0.040518796096529	515.5	0.020649461379093
513.6	0.0459258722020604	515.45	0.0425051937530581	515.7	0.0101400070953642	515.7	-0.0479675085879892	515.6	0.0213680701952012
513.7	0.0512014450733372	515.55	0.0506554155403509	515.8	0.00303738923381781	515.8	-0.0620376371523496	515.7	0.0312851116659213
513.8	0.0519783680909428	515.65	0.0382643640359672	515.9	0.00133900655329227	515.9	-0.0749743515743049	515.8	0.0158531378172658
513.9	0.0533353917961679	515.75	0.00223951423369081	516	-0.00448704587990302	516	-0.0830908117423636	515.9	0.0112067972561045
514	0.0552786963365473	515.85	0.0383548436259214	516.1	-0.00804221381007095	516.1	-0.0896427141183359	516	0.00397286743211461
514.1	0.0524088755653788	515.95	0.0475691631440053	516.2	-0.00170139907639908	516.2	-0.0846293859904845	516.1	-2.11819520658393E-4
514.2	0.0503629909675057	516.05	0.0352109987246228	516.3	0.00411056191413334	516.3	-0.0855062042953522	516.2	-0.0117368575831411
514.3	0.0526388069552136	516.15	0.0261680128981543	516.4	0.00328438332009761	516.4	-0.0966033991663846	516.3	-0.0124516502475754
514.4	0.0500795251240395	516.25	0.0260852336988345	516.5	2.68991518991518E-4	516.5	-0.0933137127279277	516.4	-0.00500384323444192
514.5	0.0383374230556129	516.35	0.0140361276660597	516.6	-3.40726787155359E-4	516.6	-0.0955578220373438	516.5	-0.00295902528950312
514.6	0.0316085019719786	516.45	0.0421939696315844	516.7	-0.00304117899653614	516.7	-0.0856107864938252	516.6	-0.0126127192108309
514.7	0.0161069935662415	516.55	0.0220635442652143	516.8	-0.00839491743063172	516.8	-0.0823025376648038	516.7	-0.0045232415763559
514.8	0.0103745985651876	516.65	0.00506305496955939	516.9	-0.0108011440779298	516.9	-0.0707103341666897	516.8	-0.0169150873510682
514.9	-0.0015384225518087	516.75	-0.005339980267749	517	-0.021359923431352	517	-0.0519627321793222	516.9	-0.0170022801824964
515	-0.00442909185434943	516.85	0.0562884117142193	517.1	-0.0244341844073987	517.1	-0.0449451494751838	517	-0.0271988854685416
515.1	-9.09008044643119E-4	516.95	0.0235370460980677	517.2	-0.01235175853033	517.2	-0.0411646166039011	517.1	-0.0230795461564898
515.2	-0.00269454153147834	517.05	0.0148464493980059	517.3	2.01049781406925E-4	517.3	-0.0384392754061795	517.2	-0.031838369891743
515.3	-0.00238504516947623	517.15	-0.00597925707272859	517.4	0.00448103964175393	517.4	-0.0274562863088248	517.3	-0.033642843040895
515.4	-0.00914206011437625	517.25	-0.019331670262856	517.5	0.0102913245145388	517.5	-0.0171848833668455	517.4	-0.0278752233387764
515.5	-0.0191714228568832	517.35	-0.0049573029381803	517.6	0.0166811768418911	517.6	-0.00638992371459035	517.5	-0.0194823164046258
515.6	-0.0253595854647602	517.45	-0.0111875285756684	517.7	0.0216348475277047	517.7	0.00802156337921966	517.6	-0.00679450392319857
515.7	-0.0162139947345712	517.55	-0.0101014366041277	517.8	0.0219650448221877	517.8	0.0138655172636759	517.7	0.0118035604194507
515.8	-0.0146304162357795	517.65	0.0605221827398952	517.9	0.0209827077684221	517.9	0.0139737716055364	517.8	0.0122887275294881
515.9	-0.0153811331039479	517.75	0.0652296882143917	518	0.00706913644413645	518	0.0235398214469359	517.9	0.0148066538188006
516	-0.0139959927147107	517.85	-0.00877550954928651	518.1	-0.00222953053310196	518.1	0.0137991466562682	518	0.0284142824207333
516.1	-0.0200443728000388	517.95	0.0429354530797552	518.2	-0.00948759100544815	518.2	0.00738446696148641	518.1	0.0441236624805041
516.2	-0.0172608692706107	518.05	0.0241299761769165	518.3	-0.0192710910568053	518.3	8.11446458530842E-4	518.2	0.0520611990084262
516.3	-0.0129397598679139	518.15	0.00443321114310695	518.4	-0.0318453297024726	518.4	-0.00268443484485731	518.3	0.0513580635011245
516.4	-0.0122429174541996	518.25	0.0609657573253977	518.5	-0.0360716766252481	518.5	-0.00200049073763375	518.4	0.0491471861498513
516.5	-0.00841008119889375	518.35	0.0103007644241953	518.6	-0.0335703186774615	518.6	-0.00934216970931318	518.5	0.0411077672339888
516.6	-0.00585730471569713	518.45	-0.0429299986363892	518.7	-0.0299121301978445	518.7	-0.0206293444479428	518.6	0.020294458715809
516.7	-0.0126915484306907	518.55	-0.00188213589585222	518.8	-0.0254782816568531	518.8	-0.0352608759017402	518.7	-0.00377368409043849
516.8	-0.0101513137449961	518.65	-0.0302073490603117	518.9	-0.0127649406399406	518.9	-0.0425946889810461	518.8	-0.0271257960118333
516.9	-0.0140156760869925	518.75	-0.0461415428053486	519	-0.00799474569117426	519	-0.0431936798117983	518.9	-0.038991842129266
517	-0.0168798412650182	518.85	0.00224745526153254	519.1	-0.00464801393372822	519.1	-0.0526496382754807	519	-0.0402787341062786
517.1	-0.0266601265441142	518.95	-0.0155308055731577	519.2	-0.00738615930580216	519.2	-0.0613927389626568	519.1	-0.0357226544716974
517.2	-0.0328123373829108	519.05	-0.0436092372602652	519.3	-0.0101199752985467	519.3	-0.0638417752932874	519.2	-0.0229856657159216
517.3	-0.0274652923415082	519.15	-0.0164627934771274	519.4	-0.00915735000556429	519.4	-0.0674110379192103	519.3	-0.0205331147408819
517.4	-0.0268943426624973	519.25	-0.0537522559738187	519.5	-0.00759966938538367	519.5	-0.0653003360341395	519.4	-0.00930692982982935
517.5	-0.0290525526325998	519.35	-0.0530263337317216	519.6	-0.00672845077309363	519.6	-0.0638169016376893	519.5	-0.00104757253295402
517.6	-0.0324611688040137	519.45	0.0274602347014895	519.7	-0.0103910956410956	519.7	-0.0641164089840254	519.6	-3.48166798532692E-4
517.7	-0.0249753730432789	519.55	0.0303536564823653	519.8	-0.0167706060831061	519.8	-0.0525284495038809	519.7	-0.00252057461710827
517.8	-0.0224500523053546	519.65	-0.00227851350375795	519.9	-0.0161338988838989	519.9	-0.0229775984561067	519.8	-0.00814947476500755
517.9	-0.0189323745153831	519.75	0.0104323448491606	520	-0.0194704053186196	520	-0.0042530758497679	519.9	-0.00144943864573673
518	-0.0121627817300179	519.85	-0.0286302128035037	520.1	-0.0239464717589718	520.1	0.0134939341306965	520	-0.0131863347852869
518.1	-0.00350072848916552	519.95	-0.0469834521813763	520.2	-0.0262121771943201	520.2	0.030559806784721	520.1	-0.00350083487373961
518.2	0.0139018850980699	520.05	0.0448441874082571	520.3	-0.0270581241563384	520.3	0.0599353386094892	520.2	0.0145874988791434
518.3	0.0317036626055769	520.15	0.0438848470750547	520.4	-0.017671787046787	520.4	0.0689299916111072	520.3	0.0181050806047538
518.4	0.0438087575183391	520.25	-0.0124033881718791	520.5	-0.00598178683000111	520.5	0.0722770910030386	520.4	0.0184594870242665
518.5	0.0427919703727543	520.35	0.0440094971484491	520.6	-0.00143520964949536	520.6	0.0736339853452497	520.5	0.0139367229068483
518.6	0.0381444385791163	520.45	0.0762457387161203	520.7	0.00776983513590657	520.7	0.0751535768230334	520.6	0.00378287073944607
518.7	0.0395969110659279	520.55	0.00986569235335168	520.8	0.0124649391613677	520.8	0.0742962810703639	520.7	-1.78299953028967E-4
518.8	0.0389734134659638	520.65	0.00751339948182788	520.9	0.0133287293555151	520.9	0.0613105518851064	520.8	-0.0124973100903609
518.9	0.0381695568379947	520.75	-0.0193376059806367	521	0.0165809676523962	521	0.0507394158098719	520.9	-7.64766565165678E-4
519	0.0342021204387391	520.85	-0.00601172705323697	521.1	0.0238689003153289	521.1	0.0390115520039973	521	-0.010299214934922
519.1	0.032634103356958	520.95	0.0119351883788271	521.2	0.0244761426189998	521.2	0.026023266192272	521.1	-1.03910274709002E-4
519.2	0.0346789721984071	521.05	-0.0125294660260369	521.3	0.0214826478219335	521.3	0.0111299498900092	521.2	0.00537675220300283
519.3	0.0340693815291007	521.15	-0.0187408257064707	521.4	0.015629813665528	521.4	-0.00911209551941902	521.3	0.00259149993367365
519.4	0.0303098668280392	521.25	-0.039587547826645	521.5	7.08485797771514E-4	521.5	-0.0235003197536884	521.4	-0.010769743606783
519.5	0.0256007765951389	521.35	-0.0150102912512333	521.6	-0.0116966944109801	521.6	-0.0309004130037735	521.5	-0.0107904115956982
519.6	0.0185149653434496	521.45	-0.00942699468191772	521.7	-0.0154030928852357	521.7	-0.0338152674813636	521.6	-0.00141209663925113
519.7	0.0226377283416747	521.55	0.00217528014181553	521.8	-0.0224428243356815	521.8	-0.0326937216962882	521.7	0.011674923677122
519.8	0.0239218216520301	521.65	-0.010308641282115	521.9	-0.0264636784904642	521.9	-0.0348960503775875	521.8	0.0116214428906481
519.9	0.0226509966186303	521.75	0.0139026381859163	522	-0.0194972891580034	522	-0.0397532479846975	521.9	0.0134235765985905
520	0.0167351999421219	521.85	-0.0486485012312604	522.1	-0.0110455979116693	522.1	-0.0433996155286153	522	-0.0160204745849926
520.1	0.00826950327252698	521.95	-0.0491933038686442	522.2	-0.00451617443046014	522.2	-0.0429962643945479	522.1	-0.0429660447573865
520.2	0.00802520071990416	522.05	-0.0324059710112378	522.3	-5.46959491602347E-4	522.3	-0.0484070542179624	522.2	-0.0601739899870374
520.3	0.00373067353515273	522.15	-0.0166909175496715	522.4	-1.56439395725109E-4	522.4	-0.0587431965513958	522.3	-0.0589012166207451
520.4	-0.0104136487134713	522.25	-0.0134160697527052	522.5	-0.00826512215619359	522.5	-0.0766991233360281	522.4	-0.0503068421637491
520.5	-0.0219324731579379	522.35	-0.0303052081912905	522.6	-0.00851044069615498	522.6	-0.073388234445447	522.5	-0.0245699827025377
520.6	-0.0247235340304484	522.45	-0.00549162983580521	522.7	-0.00753043036793037	522.7	-0.0684593229935679	522.6	0.00772869679580135
520.7	-0.0156735292902682	522.55	-0.00672531262783852	522.8	-0.00715155276583848	522.8	-0.0563319648729588	522.7	0.0256752461952645
520.8	-0.0167340065930872	522.65	0.0105812992804948	522.9	-0.00163443415943416	522.9	-0.0459743182754065	522.8	0.0249056975222227
520.9	-0.0154314109618194	522.75	0.0288232038437783	523	0.00853267550767551	523	-0.0287912844219072	522.9	0.0190413008604043
521	-0.018366354209645	522.85	0.0155526393891023	523.1	0.0127978220585363	523.1	-0.00969391390588702	523	-0.00762643263722411
521.1	-0.0169020500654456	522.95	-0.0181126021705476	523.2	0.013451208158351	523.2	0.00245615386338629	523.1	-0.0225977548217479
521.2	-0.0170834419650802	523.05	0.037746352340999	523.3	0.0181685766114338	523.3	0.00993606506406534	523.2	-0.019235709090327
521.3	-0.0166431483780348	523.15	0.0068149900937683	523.4	0.0184719958827102	523.4	0.00545862782254039	523.3	-0.014086041723619
521.4	-0.00737957290821181	523.25	0.0102024721462433	523.5	0.0097926849712564	523.5	0.00803518787139206	523.4	-0.00417473928109598
521.5	0.00133364495577349	523.35	0.00598811252195815	523.6	0.005072218286504	523.6	0.0164643492678826	523.5	0.00274642027529313
521.6	0.00137372353598474	523.45	0.0350725521180085	523.7	-0.00302701177701178	523.7	0.0223789148663066	523.6	0.00620962368963479
521.7	0.0124297459141263	523.55	0.057728384762852	523.8	-0.00632100105314391	523.8	0.0102033963501958	523.7	-0.00381366136529102
521.8	0.0169052937178776	523.65	0.0320108447168101	523.9	-0.00218210236067379	523.9	0.00912643439811418	523.8	-0.01578187590325
521.9	0.019289615156189	523.75	0.0396910218257947	524	0.00302558168629597	524	0.00762922552072969	523.9	-0.00921041399651874
522	0.0175094298188015	523.85	0.0500769236939416	524.1	0.00702034103819818	524.1	0.00441028918499318	524	-0.00910609947651777
522.1	0.0179323273391719	523.95	-0.0206574208504119	524.2	0.0100569846998418	524.2	-0.00137302834016829	524.1	-0.00355954509084036
522.2	0.0265648904829669	524.05	-0.0342085041189069	524.3	0.0189335275942419	524.3	-0.00263181087849825	524.2	0.00298020665700406
522.3	0.029470729523235	524.15	0.0503802869999759	524.4	0.0238286566857995	524.4	-0.00558438518668079	524.3	5.05717676030875E-5
522.4	0.0259604282624274	524.25	0.0336959468673046	524.5	0.0245552881267167	524.5	-0.00648044988784113	524.4	0.00333055366499594
522.5	0.0302761384490092	524.35	-0.00401139016114672	524.6	0.0250846040131754	524.6	-0.00691134612985807	524.5	-0.00410843997491918
522.6	0.036473391417724	524.45	0.071458181263987	524.7	0.0224693118443118	524.7	-0.00653860346659207	524.6	-0.00550782935458244
522.7	0.0451249598139296	524.55	0.074384329705059	524.8	0.0210564330921474	524.8	-0.00695961755948445	524.7	-0.0096013949509773
522.8	0.0494888903249671	524.65	0.0144686329400252	524.9	0.0146439844921988	524.9	-0.00273726811740637	524.8	-0.0153541731097069
522.9	0.0453716696141584	524.75	0.0909238062389207	525	0.0108399157042014	525	-0.00829620890658466	524.9	-4.66263151458961E-4
523	0.0406648035948887	524.85	0.139087343285019	525.1	0.00856835235228092	525.1	-0.0110579665884049	525	0.00564426257593615
523.1	0.0411001341452136	524.95	0.135932108222573	525.2	0.00605199440913726	525.2	-0.0110940804632218	525.1	0.0193716166012629
523.2	0.0335767257082681	525.05	0.189551532457949	525.3	0.00585598482473482	525.3	-0.023160174022216	525.2	0.0180232866655887
523.3	0.0297376400497854	525.15	0.207897713144406	525.4	0.00364310862525148	525.4	-0.0304305741822614	525.3	0.00252103499306921
523.4	0.0317157835066424	525.25	0.183181063456032	525.5	0.0037003744726959	525.5	-0.0334232196356738	525.4	-0.0142414091516759
523.5	0.0243696336113399	525.35	0.234406307903328	525.6	0.00486211745140317	525.6	-0.0355787054945412	525.5	-0.0320680709420762
523.6	0.0268182984057929	525.45	0.281353022804386	525.7	0.00764093521682807	525.7	-0.0408077868314318	525.6	-0.0178448709873638
523.7	0.0356580340700174	525.55	0.353751133000185	525.8	0.0116811529490101	525.8	-0.0311304211432887	525.7	-0.00301300059301623
523.8	0.0355513644882967	525.65	0.367587772421372	525.9	0.0128612251603323	525.9	-0.0223750988244695	525.8	0.0140873768574371
523.9	0.0359546120612635	525.75	0.447331734432778	526	0.0221862272397987	526	-0.00109333354612539	525.9	0.0458518688760957
524	0.0320964875202976	525.85	0.475223191009794	526.1	0.0278029145770217	526.1	0.0196703940210981	526	0.0601488266193348
524.1	0.0263189479877543	525.95	0.524646864898251	526.2	0.031395506441935	526.2	0.0392475468589759	526.1	0.0649378061802528
524.2	0.0181580895621715	526.05	0.534214600261492	526.3	0.0315811897061897	526.3	0.0446309324180346	526.2	0.03062930135221
524.3	0.0154735169102778	526.15	0.556237717475876	526.4	0.027014077460506	526.4	0.0644505422805556	526.3	-0.0131852698945831
524.4	0.00877981917425611	526.25	0.685915504255268	526.5	0.0288865216543788	526.5	0.0771092333308653	526.4	-0.0616254735403316
524.5	0.00165701481572632	526.35	0.730131788977212	526.6	0.0332509091437663	526.6	0.0797738121611689	526.5	-0.0776382473283813
524.6	-0.00593847169302583	526.45	0.674780418548316	526.7	0.0392477477298906	526.7	0.0953217651841341	526.6	-0.0558403616038936
524.7	-0.00913584937719212	526.55	0.8075624253022	526.8	0.0512073922788209	526.8	0.105174558218135	526.7	-0.0288019289423168
524.8	-0.0114998772542929	526.65	0.83834954960736	526.9	0.0577161140553998	526.9	0.123784417827913	526.8	0.00356107925035422
524.9	-0.0249684889168238	526.75	0.82065308938068	527	0.0640330726045012	527	0.150334274894514	526.9	0.0351923163395152
525	-0.0314259339254547	526.85	0.908591550425527	527.1	0.0728219425540854	527.1	0.183038457881899	527	0.0518116999137027
525.1	-0.033740605144315	526.95	0.880671217383632	527.2	0.075782451139594	527.2	0.211911876334846	527.1	0.070686269491252
525.2	-0.0390919717607019	527.05	0.896485894649031	527.3	0.0821565642994214	527.3	0.246308632805585	527.2	0.0648164736884193
525.3	-0.0341493159030126	527.15	1	527.4	0.0938347857990715	527.4	0.2759474307444	527.3	0.0689881702407494
525.4	-0.0315852935682256	527.25	0.913856692521798	527.5	0.114212325819469	527.5	0.308211529446344	527.4	0.0740412823595467
525.5	-0.0317987773044323	527.35	0.841623819875029	527.6	0.142125766232909	527.6	0.338056780172354	527.5	0.0981474289743839
525.6	-0.0289114729560458	527.45	0.856868989083092	527.7	0.168945094837952	527.7	0.370956487057839	527.6	0.13482229889019
525.7	-0.034374495419065	527.55	0.79210709959974	527.8	0.202150786972216	527.8	0.400818375224531	527.7	0.162363912962339
525.8	-0.0288438390267244	527.65	0.732995371744379	527.9	0.229167829167829	527.9	0.44633079531251	527.8	0.187053584335307
525.9	-0.0209921759319851	527.75	0.698842535032767	528	0.264967890860748	528	0.489842715604164	527.9	0.221140441738415
526	-0.00983221794512162	527.85	0.646255283992011	528.1	0.308190418011847	528.1	0.526595275402158	528	0.257897547499584
526.1	-0.00484776681147586	527.95	0.649643455871147	528.2	0.344129176272033	528.2	0.55836806937323	528.1	0.313102976450921
526.2	0.00854416422654914	528.05	0.657096792306026	528.3	0.388410199124485	528.3	0.58543499619432	528.2	0.357697423568091
526.3	0.0223515534967306	528.15	0.605478507086766	528.4	0.445407403443118	528.4	0.609285949469037	528.3	0.426432757868357
526.4	0.0293390354037348	528.25	0.608807321788095	528.5	0.497971941721942	528.5	0.631894122451676	528.4	0.504395864073907
526.5	0.0317623485523151	528.35	0.601548099367124	528.6	0.558644864002007	528.6	0.64396563575331	528.5	0.589358535593259
526.6	0.0424993631920191	528.45	0.574521332488429	528.7	0.617856276784848	528.7	0.655054871431883	528.6	0.687068069107537
526.7	0.0555066108252011	528.55	0.50691029847035	528.8	0.684914667057524	528.8	0.681307696818311	528.7	0.777873542776846
526.8	0.0715931565395668	528.65	0.477725817965974	528.9	0.750569188069188	528.9	0.699050636552797	528.8	0.869805118558563
526.9	0.0908283460149111	528.75	0.396916635250142	529	0.82655616584188	529	0.710024780384884	528.9	0.934041457853395
527	0.108299414851608	528.85	0.40693035157096	529.1	0.888060057702915	529.1	0.716847775981496	529	0.961108442530836
527.1	0.133202668230799	528.95	0.413389054215563	529.2	0.929969840684126	529.2	0.717811089809409	529.1	0.960450527161569
527.2	0.154619140389934	529.05	0.416729098653234	529.3	0.961809310023596	529.3	0.711502473815708	529.2	0.936013748767695
527.3	0.181606797690918	529.15	0.348288668393907	529.4	0.978906978906979	529.4	0.703720623174629	529.3	0.911788284370207
527.4	0.208388620062818	529.25	0.304539219854174	529.5	0.975844895487753	529.5	0.681530864151891	529.4	0.864372346405679
